road,hour,traffic
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
putty road southbound,08:00,0.0%
